question_id,correct_answer,numerical_answer,answer_status,answer_confidence,answer_source,answer_source_url,verification_method
JM_2026_S2_0404_SHIFT2_CHE_Q070,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q071,3,3.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q072,2474,2474.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q073,2,2.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q074,7,7.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q075,435,435.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q001,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q002,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q003,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q004,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q005,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q006,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q007,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q008,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q009,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q010,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q011,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q012,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q013,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q014,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q015,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q016,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q017,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q018,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q019,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q020,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q021,72,72.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q022,126,126.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q023,21,21.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q024,2048,2048.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_MAT_Q025,Any non -negative Integer,Any non -negative Integer,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q026,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q027,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q028,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q029,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q030,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q031,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q032,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q033,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q034,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q035,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q036,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q037,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q038,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q039,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q040,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q041,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q042,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q043,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q044,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q045,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q046,2,2.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q047,13,13.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q048,349,349.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q049,12,12.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_PHY_Q050,6,6.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q051,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q052,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q053,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q054,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q055,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q056,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q057,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q058,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q059,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q060,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q061,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q062,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q063,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q064,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q065,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q066,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q067,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q068,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q069,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q070,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q071,4,4.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q072,41   or 42,41   or 42,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q073,175,175.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q074,230,230.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT1_CHE_Q075,46,46.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q001,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q002,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q003,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q004,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q005,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q006,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q007,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q008,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q009,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q010,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q011,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q012,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q013,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q014,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q015,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q016,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q017,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q018,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q019,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q020,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q021,18,18.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q022,7,7.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q023,19,19.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q024,16,16.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_MAT_Q025,48,48.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q026,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q027,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q028,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q029,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q030,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q031,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q032,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q033,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q034,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q035,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q036,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q037,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q038,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q039,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q040,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q041,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q042,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q043,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q044,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q045,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q046,33,33.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q047,922,922.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q048,200,200.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q049,1,1.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_PHY_Q050,44,44.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q051,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q052,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q053,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q054,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q055,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q056,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q057,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q058,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q059,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q060,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q061,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q062,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q063,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q064,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q065,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0405_SHIFT2_CHE_Q066,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
